Readout Date         	2020-03-20 14:29:23

Serial Number        	CP000163
Software Version     	0x05
Hardware Version     	0x02

Battery Status       	11.080 V  83 %

Features Setting:
  Beacon Always On   	ON
  Radar Sensor       	OFF
  Infrared Sensor    	ON
  Key Sensor         	ON
  Combine Sensors    	OFF
  Out 2 Pulsed       	ON
  Events Readout     	ON

Out 2 Pulse Width    	1000 ms
Sensor Blink Count   	3
Sensor Pause         	1000 ms
Key Blink Count      	3
Key Pause            	3000 ms

Beacons Count       	04647
Radar Count         	00000
Infrared Count      	10266
Sensor Count        	00000
Key Count           	00000
Cover On/Off Count  	00003
Dummy Count         	00060
Others Count        	00000
Total Count         	14976

Events List:

Infrared   	2019-12-08	08:35
Infrared   	2019-12-08	09:18
Infrared   	2019-12-08	09:25
Infrared   	2019-12-08	09:26
Infrared   	2019-12-08	12:02
Infrared   	2019-12-08	12:12
Infrared   	2019-12-08	12:12
Infrared   	2019-12-08	12:13
Infrared   	2019-12-08	12:13
Infrared   	2019-12-08	12:13
Infrared   	2019-12-08	12:16
Infrared   	2019-12-08	12:16
Infrared   	2019-12-08	12:28
Infrared   	2019-12-08	12:32
Infrared   	2019-12-08	13:49
Infrared   	2019-12-08	13:49
Infrared   	2019-12-08	13:49
Infrared   	2019-12-08	14:42
Infrared   	2019-12-08	15:00
Infrared   	2019-12-08	15:36
Infrared   	2019-12-08	15:57
Infrared   	2019-12-08	15:57
Infrared   	2019-12-08	15:57
Infrared   	2019-12-08	15:57
Infrared   	2019-12-08	15:58
Infrared   	2019-12-08	15:59
Infrared   	2019-12-08	16:01
Infrared   	2019-12-08	16:02
Infrared   	2019-12-08	16:02
Infrared   	2019-12-08	16:02
Infrared   	2019-12-08	16:07
Infrared   	2019-12-08	16:08
Infrared   	2019-12-08	16:36
Infrared   	2019-12-08	16:37
Infrared   	2019-12-08	16:37
Infrared   	2019-12-08	17:12
Infrared   	2019-12-09	02:00
Infrared   	2019-12-10	00:16
Infrared   	2019-12-11	09:54
Infrared   	2019-12-11	09:54
Infrared   	2019-12-13	10:45
Infrared   	2019-12-13	10:46
Infrared   	2019-12-13	10:46
Infrared   	2019-12-13	12:10
Infrared   	2019-12-13	13:21
Infrared   	2019-12-13	13:23
Infrared   	2019-12-13	13:58
Infrared   	2019-12-13	14:02
Infrared   	2019-12-13	14:02
Infrared   	2019-12-13	14:43
Infrared   	2019-12-13	14:43
Infrared   	2019-12-13	14:43
Infrared   	2019-12-13	14:44
Infrared   	2019-12-13	14:44
Infrared   	2019-12-13	14:44
Infrared   	2019-12-13	15:04
Infrared   	2019-12-13	15:16
Infrared   	2019-12-13	16:51
Infrared   	2019-12-14	09:13
Infrared   	2019-12-14	11:02
Infrared   	2019-12-14	11:02
Infrared   	2019-12-14	11:13
Infrared   	2019-12-14	11:13
Infrared   	2019-12-14	13:26
Infrared   	2019-12-14	13:27
Infrared   	2019-12-14	13:31
Infrared   	2019-12-14	13:46
Infrared   	2019-12-14	13:46
Infrared   	2019-12-14	15:26
Infrared   	2019-12-14	15:26
Infrared   	2019-12-14	15:51
Infrared   	2019-12-14	16:07
Infrared   	2019-12-15	08:18
Infrared   	2019-12-15	08:19
Infrared   	2019-12-15	08:20
Beacon     	2019-12-15	09:16
Infrared   	2019-12-15	09:37
Infrared   	2019-12-15	09:37
Beacon     	2019-12-15	09:56
Beacon     	2019-12-15	09:56
Infrared   	2019-12-15	09:57
Infrared   	2019-12-15	10:53
Infrared   	2019-12-15	10:59
Infrared   	2019-12-15	11:09
Infrared   	2019-12-15	11:12
Infrared   	2019-12-15	11:12
Beacon     	2019-12-15	12:07
Infrared   	2019-12-15	12:51
Infrared   	2019-12-15	13:37
Infrared   	2019-12-15	13:37
Infrared   	2019-12-15	13:50
Infrared   	2019-12-15	13:56
Infrared   	2019-12-15	14:11
Infrared   	2019-12-15	14:27
Infrared   	2019-12-15	14:27
Infrared   	2019-12-15	14:31
Infrared   	2019-12-15	14:31
Infrared   	2019-12-15	14:32
Infrared   	2019-12-15	14:38
Infrared   	2019-12-15	14:38
Infrared   	2019-12-15	14:39
Infrared   	2019-12-15	14:41
Infrared   	2019-12-15	14:44
Infrared   	2019-12-15	14:59
Infrared   	2019-12-15	17:56
Infrared   	2019-12-15	17:56
Infrared   	2019-12-16	04:06
Infrared   	2019-12-16	04:22
Infrared   	2019-12-16	07:02
Infrared   	2019-12-17	01:23
Infrared   	2019-12-17	13:17
Infrared   	2019-12-17	22:40
Infrared   	2019-12-17	22:40
Infrared   	2019-12-17	22:40
Infrared   	2019-12-18	05:01
Infrared   	2019-12-18	11:18
Infrared   	2019-12-18	21:21
Infrared   	2019-12-19	22:09
Infrared   	2019-12-19	22:11
Infrared   	2019-12-20	00:06
Infrared   	2019-12-20	00:07
Infrared   	2019-12-20	07:59
Infrared   	2019-12-20	10:50
Infrared   	2019-12-20	10:51
Infrared   	2019-12-20	10:51
Infrared   	2019-12-20	10:51
Infrared   	2019-12-20	10:52
Beacon     	2019-12-20	10:53
Beacon     	2019-12-20	10:54
Beacon     	2019-12-20	14:21
Beacon     	2019-12-21	08:00
Beacon     	2019-12-21	08:00
Infrared   	2019-12-21	08:00
Beacon     	2019-12-21	08:00
Beacon     	2019-12-21	08:00
Beacon     	2019-12-21	08:00
Infrared   	2019-12-21	13:40
Infrared   	2019-12-21	13:40
Infrared   	2019-12-22	11:53
Infrared   	2019-12-22	13:31
Infrared   	2019-12-22	13:32
Infrared   	2019-12-22	13:32
Infrared   	2019-12-22	13:37
Infrared   	2019-12-23	00:58
Infrared   	2019-12-23	21:25
Infrared   	2019-12-23	21:27
Infrared   	2019-12-24	09:33
Infrared   	2019-12-24	09:33
Infrared   	2019-12-24	09:33
Infrared   	2019-12-24	09:33
Infrared   	2019-12-24	09:34
Infrared   	2019-12-24	09:53
Infrared   	2019-12-24	09:56
Infrared   	2019-12-24	09:56
Infrared   	2019-12-24	10:41
Infrared   	2019-12-24	10:43
Infrared   	2019-12-24	10:44
Infrared   	2019-12-24	10:44
Infrared   	2019-12-24	11:33
Infrared   	2019-12-24	11:33
Infrared   	2019-12-24	12:03
Infrared   	2019-12-24	13:36
Infrared   	2019-12-24	13:43
Infrared   	2019-12-24	14:42
Infrared   	2019-12-24	14:42
Infrared   	2019-12-24	14:43
Infrared   	2019-12-24	14:51
Infrared   	2019-12-25	12:09
Infrared   	2019-12-25	12:09
Infrared   	2019-12-25	12:09
Infrared   	2019-12-25	13:42
Infrared   	2019-12-25	13:58
Infrared   	2019-12-25	13:58
Infrared   	2019-12-25	14:03
Infrared   	2019-12-25	14:03
Infrared   	2019-12-25	14:03
Infrared   	2019-12-25	14:03
Infrared   	2019-12-25	14:03
Infrared   	2019-12-25	14:14
Infrared   	2019-12-25	14:15
Infrared   	2019-12-25	14:22
Infrared   	2019-12-25	14:41
Beacon     	2019-12-26	07:50
Infrared   	2019-12-26	10:36
Infrared   	2019-12-26	10:36
Infrared   	2019-12-26	11:11
Infrared   	2019-12-26	11:34
Infrared   	2019-12-26	11:34
Infrared   	2019-12-26	11:36
Infrared   	2019-12-26	11:37
Beacon     	2019-12-26	11:54
Infrared   	2019-12-26	11:56
Infrared   	2019-12-26	11:56
Infrared   	2019-12-26	11:56
Infrared   	2019-12-26	11:57
Beacon     	2019-12-26	12:20
Infrared   	2019-12-26	12:35
Infrared   	2019-12-26	12:36
Infrared   	2019-12-26	12:36
Infrared   	2019-12-26	12:36
Infrared   	2019-12-26	12:36
Infrared   	2019-12-26	12:36
Infrared   	2019-12-26	12:36
Infrared   	2019-12-26	12:37
Infrared   	2019-12-26	12:37
Infrared   	2019-12-26	12:37
Infrared   	2019-12-26	12:37
Infrared   	2019-12-26	12:37
Infrared   	2019-12-26	12:45
Infrared   	2019-12-26	13:03
Infrared   	2019-12-26	13:08
Infrared   	2019-12-26	13:08
Infrared   	2019-12-26	13:08
Infrared   	2019-12-26	13:08
Infrared   	2019-12-26	13:09
Infrared   	2019-12-26	13:09
Infrared   	2019-12-26	13:09
Infrared   	2019-12-26	13:09
Infrared   	2019-12-26	13:09
Infrared   	2019-12-26	13:10
Infrared   	2019-12-26	13:10
Infrared   	2019-12-26	13:10
Infrared   	2019-12-26	13:10
Infrared   	2019-12-26	13:10
Infrared   	2019-12-26	13:10
Infrared   	2019-12-26	13:11
Infrared   	2019-12-26	13:11
Infrared   	2019-12-26	13:11
Infrared   	2019-12-26	13:11
Infrared   	2019-12-26	13:11
Infrared   	2019-12-26	13:11
Infrared   	2019-12-26	13:12
Infrared   	2019-12-26	14:02
Infrared   	2019-12-26	14:02
Infrared   	2019-12-26	14:02
Infrared   	2019-12-26	14:02
Infrared   	2019-12-26	14:17
Infrared   	2019-12-26	14:19
Infrared   	2019-12-26	14:19
Infrared   	2019-12-26	14:19
Infrared   	2019-12-26	14:19
Infrared   	2019-12-26	14:19
Infrared   	2019-12-26	14:19
Infrared   	2019-12-26	14:20
Infrared   	2019-12-26	14:21
Infrared   	2019-12-26	14:21
Infrared   	2019-12-26	14:21
Infrared   	2019-12-26	14:24
Infrared   	2019-12-26	14:24
Infrared   	2019-12-26	14:26
Beacon     	2019-12-26	14:27
Infrared   	2019-12-26	14:31
Infrared   	2019-12-26	14:31
Beacon     	2019-12-26	14:40
Infrared   	2019-12-26	14:44
Infrared   	2019-12-26	16:08
Infrared   	2019-12-27	10:40
Infrared   	2019-12-27	10:40
Infrared   	2019-12-27	10:41
Infrared   	2019-12-27	10:41
Infrared   	2019-12-27	10:41
Infrared   	2019-12-27	11:17
Infrared   	2019-12-27	11:17
Infrared   	2019-12-27	11:17
Infrared   	2019-12-27	12:16
Infrared   	2019-12-27	12:38
Infrared   	2019-12-27	12:42
Infrared   	2019-12-27	12:42
Infrared   	2019-12-27	12:42
Infrared   	2019-12-27	12:43
Beacon     	2019-12-27	13:13
Infrared   	2019-12-27	13:30
Infrared   	2019-12-27	13:30
Beacon     	2019-12-27	13:45
Infrared   	2019-12-27	14:40
Beacon     	2019-12-27	15:11
Infrared   	2019-12-27	15:20
Beacon     	2019-12-27	15:56
Beacon     	2019-12-27	15:56
Infrared   	2019-12-28	04:00
Beacon     	2019-12-28	07:27
Beacon     	2019-12-28	07:33
Beacon     	2019-12-28	07:50
Beacon     	2019-12-28	08:34
Beacon     	2019-12-28	08:50
Beacon     	2019-12-28	09:18
Beacon     	2019-12-28	09:18
Beacon     	2019-12-28	09:35
Beacon     	2019-12-28	09:35
Beacon     	2019-12-28	09:39
Beacon     	2019-12-28	09:47
Beacon     	2019-12-28	09:48
Beacon     	2019-12-28	09:51
Beacon     	2019-12-28	09:59
Beacon     	2019-12-28	09:59
Beacon     	2019-12-28	10:17
Beacon     	2019-12-28	10:17
Beacon     	2019-12-28	10:23
Beacon     	2019-12-28	10:25
Beacon     	2019-12-28	10:28
Beacon     	2019-12-28	10:35
Infrared   	2019-12-28	10:39
Beacon     	2019-12-28	10:39
Beacon     	2019-12-28	10:40
Beacon     	2019-12-28	10:40
Infrared   	2019-12-28	10:44
Infrared   	2019-12-28	10:44
Infrared   	2019-12-28	10:44
Infrared   	2019-12-28	10:45
Infrared   	2019-12-28	10:46
Infrared   	2019-12-28	10:46
Beacon     	2019-12-28	10:51
Beacon     	2019-12-28	10:51
Beacon     	2019-12-28	10:51
Beacon     	2019-12-28	10:52
Infrared   	2019-12-28	10:52
Beacon     	2019-12-28	10:53
Infrared   	2019-12-28	10:53
Infrared   	2019-12-28	10:54
Infrared   	2019-12-28	10:55
Infrared   	2019-12-28	10:55
Infrared   	2019-12-28	10:56
Infrared   	2019-12-28	10:56
Infrared   	2019-12-28	10:56
Infrared   	2019-12-28	11:01
Beacon     	2019-12-28	11:02
Beacon     	2019-12-28	11:02
Beacon     	2019-12-28	11:02
Beacon     	2019-12-28	11:03
Beacon     	2019-12-28	11:03
Beacon     	2019-12-28	11:03
Beacon     	2019-12-28	11:03
Beacon     	2019-12-28	11:03
Beacon     	2019-12-28	11:04
Beacon     	2019-12-28	11:04
Beacon     	2019-12-28	11:04
Beacon     	2019-12-28	11:04
Beacon     	2019-12-28	11:04
Beacon     	2019-12-28	11:04
Infrared   	2019-12-28	11:05
Beacon     	2019-12-28	11:05
Beacon     	2019-12-28	11:05
Beacon     	2019-12-28	11:05
Beacon     	2019-12-28	11:05
Beacon     	2019-12-28	11:05
Beacon     	2019-12-28	11:05
Beacon     	2019-12-28	11:05
Beacon     	2019-12-28	11:06
Beacon     	2019-12-28	11:07
Beacon     	2019-12-28	11:09
Beacon     	2019-12-28	11:09
Beacon     	2019-12-28	11:10
Beacon     	2019-12-28	11:10
Beacon     	2019-12-28	11:12
Beacon     	2019-12-28	11:12
Beacon     	2019-12-28	11:12
Beacon     	2019-12-28	11:12
Infrared   	2019-12-28	11:12
Infrared   	2019-12-28	11:12
Infrared   	2019-12-28	11:17
Infrared   	2019-12-28	11:17
Beacon     	2019-12-28	11:17
Beacon     	2019-12-28	11:17
Infrared   	2019-12-28	11:19
Beacon     	2019-12-28	11:19
Infrared   	2019-12-28	11:21
Infrared   	2019-12-28	11:23
Infrared   	2019-12-28	11:23
Infrared   	2019-12-28	11:23
Infrared   	2019-12-28	11:23
Infrared   	2019-12-28	11:28
Beacon     	2019-12-28	11:29
Beacon     	2019-12-28	11:30
Infrared   	2019-12-28	11:30
Infrared   	2019-12-28	11:30
Infrared   	2019-12-28	11:35
Infrared   	2019-12-28	11:36
Infrared   	2019-12-28	11:36
Infrared   	2019-12-28	11:40
Beacon     	2019-12-28	11:43
Infrared   	2019-12-28	11:43
Beacon     	2019-12-28	11:46
Infrared   	2019-12-28	11:47
Beacon     	2019-12-28	11:51
Beacon     	2019-12-28	11:52
Beacon     	2019-12-28	11:52
Beacon     	2019-12-28	11:53
Beacon     	2019-12-28	11:53
Beacon     	2019-12-28	11:54
Infrared   	2019-12-28	11:54
Infrared   	2019-12-28	11:56
Beacon     	2019-12-28	11:58
Beacon     	2019-12-28	11:59
Beacon     	2019-12-28	12:00
Infrared   	2019-12-28	12:01
Infrared   	2019-12-28	12:01
Beacon     	2019-12-28	12:01
Beacon     	2019-12-28	12:01
Infrared   	2019-12-28	12:02
Infrared   	2019-12-28	12:02
Infrared   	2019-12-28	12:05
Beacon     	2019-12-28	12:06
Beacon     	2019-12-28	12:06
Beacon     	2019-12-28	12:08
Infrared   	2019-12-28	12:08
Beacon     	2019-12-28	12:08
Beacon     	2019-12-28	12:09
Beacon     	2019-12-28	12:15
Beacon     	2019-12-28	12:15
Beacon     	2019-12-28	12:23
Beacon     	2019-12-28	12:28
Infrared   	2019-12-28	12:30
Beacon     	2019-12-28	12:30
Beacon     	2019-12-28	12:31
Beacon     	2019-12-28	12:31
Infrared   	2019-12-28	12:34
Beacon     	2019-12-28	12:35
Beacon     	2019-12-28	12:36
Beacon     	2019-12-28	12:41
Beacon     	2019-12-28	12:41
Beacon     	2019-12-28	12:42
Beacon     	2019-12-28	12:44
Infrared   	2019-12-28	12:55
Beacon     	2019-12-28	12:56
Beacon     	2019-12-28	13:03
Beacon     	2019-12-28	13:03
Beacon     	2019-12-28	13:04
Beacon     	2019-12-28	13:12
Infrared   	2019-12-28	13:12
Infrared   	2019-12-28	13:14
Beacon     	2019-12-28	13:14
Infrared   	2019-12-28	13:16
Infrared   	2019-12-28	13:18
Infrared   	2019-12-28	13:19
Beacon     	2019-12-28	13:20
Beacon     	2019-12-28	13:20
Infrared   	2019-12-28	13:23
Infrared   	2019-12-28	13:34
Infrared   	2019-12-28	13:34
Infrared   	2019-12-28	13:37
Infrared   	2019-12-28	13:40
Beacon     	2019-12-28	13:40
Infrared   	2019-12-28	13:49
Infrared   	2019-12-28	13:49
Infrared   	2019-12-28	13:49
Infrared   	2019-12-28	13:50
Infrared   	2019-12-28	13:50
Beacon     	2019-12-28	13:53
Beacon     	2019-12-28	13:54
Beacon     	2019-12-28	13:55
Infrared   	2019-12-28	13:56
Infrared   	2019-12-28	13:57
Infrared   	2019-12-28	13:57
Infrared   	2019-12-28	14:01
Infrared   	2019-12-28	14:01
Infrared   	2019-12-28	14:03
Beacon     	2019-12-28	14:04
Beacon     	2019-12-28	14:08
Infrared   	2019-12-28	14:16
Infrared   	2019-12-28	14:17
Beacon     	2019-12-28	14:21
Infrared   	2019-12-28	14:22
Infrared   	2019-12-28	14:22
Beacon     	2019-12-28	14:23
Beacon     	2019-12-28	14:28
Beacon     	2019-12-28	14:39
Infrared   	2019-12-28	14:42
Infrared   	2019-12-28	14:42
Infrared   	2019-12-28	14:43
Infrared   	2019-12-28	14:43
Infrared   	2019-12-28	14:43
Infrared   	2019-12-28	14:43
Infrared   	2019-12-28	14:43
Infrared   	2019-12-28	14:43
Infrared   	2019-12-28	14:44
Infrared   	2019-12-28	14:44
Infrared   	2019-12-28	14:47
Infrared   	2019-12-28	14:49
Infrared   	2019-12-28	14:50
Infrared   	2019-12-28	14:58
Beacon     	2019-12-28	15:00
Beacon     	2019-12-28	15:00
Beacon     	2019-12-28	15:00
Beacon     	2019-12-28	15:00
Beacon     	2019-12-28	15:00
Beacon     	2019-12-28	15:01
Infrared   	2019-12-28	15:01
Beacon     	2019-12-28	15:01
Infrared   	2019-12-28	15:01
Beacon     	2019-12-28	15:02
Beacon     	2019-12-28	15:02
Infrared   	2019-12-28	15:03
Infrared   	2019-12-28	15:03
Infrared   	2019-12-28	15:04
Infrared   	2019-12-28	15:04
Infrared   	2019-12-28	15:04
Beacon     	2019-12-28	15:04
Infrared   	2019-12-28	15:05
Infrared   	2019-12-28	15:05
Beacon     	2019-12-28	15:05
Beacon     	2019-12-28	15:05
Infrared   	2019-12-28	15:06
Infrared   	2019-12-28	15:08
Infrared   	2019-12-28	15:08
Infrared   	2019-12-28	15:11
Infrared   	2019-12-28	15:11
Infrared   	2019-12-28	15:22
Infrared   	2019-12-28	15:23
Infrared   	2019-12-28	15:26
Infrared   	2019-12-28	15:27
Beacon     	2019-12-28	15:29
Beacon     	2019-12-28	15:35
Beacon     	2019-12-28	15:35
Beacon     	2019-12-28	15:36
Beacon     	2019-12-28	15:36
Infrared   	2019-12-28	15:37
Infrared   	2019-12-28	15:37
Infrared   	2019-12-28	15:37
Infrared   	2019-12-28	15:41
Infrared   	2019-12-28	15:41
Beacon     	2019-12-28	15:41
Infrared   	2019-12-28	15:44
Beacon     	2019-12-28	15:48
Beacon     	2019-12-28	15:54
Infrared   	2019-12-28	16:00
Infrared   	2019-12-28	16:03
Infrared   	2019-12-28	16:03
Infrared   	2019-12-28	16:09
Infrared   	2019-12-28	16:11
Infrared   	2019-12-28	16:11
Beacon     	2019-12-28	16:22
Beacon     	2019-12-28	16:25
Beacon     	2019-12-28	16:25
Beacon     	2019-12-28	16:34
Beacon     	2019-12-28	16:34
Infrared   	2019-12-28	16:35
Beacon     	2019-12-28	16:39
Infrared   	2019-12-28	16:40
Beacon     	2019-12-28	16:40
Beacon     	2019-12-28	16:40
Beacon     	2019-12-28	16:40
Beacon     	2019-12-28	16:41
Infrared   	2019-12-28	17:03
Beacon     	2019-12-28	17:10
Beacon     	2019-12-28	17:10
Beacon     	2019-12-28	17:10
Infrared   	2019-12-28	20:47
Infrared   	2019-12-29	06:40
Infrared   	2019-12-29	07:13
Beacon     	2019-12-29	07:13
Beacon     	2019-12-29	07:13
Infrared   	2019-12-29	08:27
Infrared   	2019-12-29	08:27
Infrared   	2019-12-29	08:27
Beacon     	2019-12-29	08:31
Beacon     	2019-12-29	08:33
Infrared   	2019-12-29	08:40
Infrared   	2019-12-29	08:54
Infrared   	2019-12-29	08:54
Beacon     	2019-12-29	08:55
Beacon     	2019-12-29	08:55
Beacon     	2019-12-29	08:55
Beacon     	2019-12-29	08:55
Beacon     	2019-12-29	08:55
Beacon     	2019-12-29	08:55
Beacon     	2019-12-29	08:56
Beacon     	2019-12-29	08:56
Beacon     	2019-12-29	08:56
Beacon     	2019-12-29	08:56
Infrared   	2019-12-29	08:58
Beacon     	2019-12-29	09:06
Beacon     	2019-12-29	09:07
Infrared   	2019-12-29	09:09
Infrared   	2019-12-29	09:09
Infrared   	2019-12-29	09:10
Infrared   	2019-12-29	09:11
Beacon     	2019-12-29	09:11
Infrared   	2019-12-29	09:12
Infrared   	2019-12-29	09:12
Beacon     	2019-12-29	09:12
Beacon     	2019-12-29	09:12
Beacon     	2019-12-29	09:12
Beacon     	2019-12-29	09:12
Beacon     	2019-12-29	09:12
Beacon     	2019-12-29	09:12
Beacon     	2019-12-29	09:13
Beacon     	2019-12-29	09:13
Beacon     	2019-12-29	09:17
Infrared   	2019-12-29	09:17
Infrared   	2019-12-29	09:17
Infrared   	2019-12-29	09:19
Infrared   	2019-12-29	09:20
Infrared   	2019-12-29	09:20
Beacon     	2019-12-29	09:21
Beacon     	2019-12-29	09:22
Beacon     	2019-12-29	09:23
Beacon     	2019-12-29	09:27
Infrared   	2019-12-29	09:28
Beacon     	2019-12-29	09:29
Beacon     	2019-12-29	09:31
Beacon     	2019-12-29	09:32
Beacon     	2019-12-29	09:36
Beacon     	2019-12-29	09:38
Infrared   	2019-12-29	09:39
Infrared   	2019-12-29	09:39
Beacon     	2019-12-29	09:40
Beacon     	2019-12-29	09:42
Infrared   	2019-12-29	09:43
Beacon     	2019-12-29	09:45
Beacon     	2019-12-29	09:46
Beacon     	2019-12-29	09:47
Beacon     	2019-12-29	09:47
Infrared   	2019-12-29	09:48
Infrared   	2019-12-29	09:50
Infrared   	2019-12-29	09:50
Infrared   	2019-12-29	09:52
Beacon     	2019-12-29	09:53
Beacon     	2019-12-29	09:53
Beacon     	2019-12-29	09:54
Beacon     	2019-12-29	09:55
Infrared   	2019-12-29	09:56
Beacon     	2019-12-29	09:56
Infrared   	2019-12-29	09:58
Infrared   	2019-12-29	09:58
Beacon     	2019-12-29	09:59
Beacon     	2019-12-29	10:00
Infrared   	2019-12-29	10:00
Infrared   	2019-12-29	10:01
Infrared   	2019-12-29	10:01
Infrared   	2019-12-29	10:02
Infrared   	2019-12-29	10:02
Infrared   	2019-12-29	10:02
Beacon     	2019-12-29	10:02
Beacon     	2019-12-29	10:05
Beacon     	2019-12-29	10:05
Beacon     	2019-12-29	10:08
Beacon     	2019-12-29	10:10
Beacon     	2019-12-29	10:10
Beacon     	2019-12-29	10:11
Infrared   	2019-12-29	10:13
Infrared   	2019-12-29	10:15
Beacon     	2019-12-29	10:23
Infrared   	2019-12-29	10:23
Infrared   	2019-12-29	10:23
Infrared   	2019-12-29	10:23
Beacon     	2019-12-29	10:24
Infrared   	2019-12-29	10:28
Infrared   	2019-12-29	10:28
Infrared   	2019-12-29	10:28
Beacon     	2019-12-29	10:29
Infrared   	2019-12-29	10:32
Infrared   	2019-12-29	10:32
Infrared   	2019-12-29	10:35
Infrared   	2019-12-29	10:35
Infrared   	2019-12-29	10:35
Infrared   	2019-12-29	10:35
Infrared   	2019-12-29	10:39
Infrared   	2019-12-29	10:39
Infrared   	2019-12-29	10:40
Infrared   	2019-12-29	10:40
Infrared   	2019-12-29	10:44
Infrared   	2019-12-29	10:44
Infrared   	2019-12-29	10:44
Beacon     	2019-12-29	10:50
Beacon     	2019-12-29	10:50
Infrared   	2019-12-29	10:58
Beacon     	2019-12-29	10:58
Infrared   	2019-12-29	10:59
Infrared   	2019-12-29	11:00
Beacon     	2019-12-29	11:03
Infrared   	2019-12-29	11:04
Beacon     	2019-12-29	11:20
Beacon     	2019-12-29	11:20
Infrared   	2019-12-29	11:25
Beacon     	2019-12-29	11:25
Infrared   	2019-12-29	11:26
Infrared   	2019-12-29	11:26
Infrared   	2019-12-29	11:27
Infrared   	2019-12-29	11:27
Infrared   	2019-12-29	11:27
Infrared   	2019-12-29	11:27
Infrared   	2019-12-29	11:27
Infrared   	2019-12-29	11:27
Infrared   	2019-12-29	11:28
Infrared   	2019-12-29	11:28
Infrared   	2019-12-29	11:28
Infrared   	2019-12-29	11:28
Infrared   	2019-12-29	11:28
Infrared   	2019-12-29	11:29
Infrared   	2019-12-29	11:34
Infrared   	2019-12-29	11:40
Infrared   	2019-12-29	11:42
